Price,Size,Bath,Bed,City_Gondomar,City_Guimarães,City_Other,City_Vila Nova de Gaia,City_   Cascais,City_   Lisboa,City_   Sintra,predicted_rent
375000,108,2,3,0,0,1,0,0,0,0,1555.931252037362
295000,63,1,2,0,0,1,0,0,0,0,1004.6933594213574
313000,119,2,2,0,0,1,0,0,0,0,2048.1052262131743
255000,130,3,3,1,0,0,0,0,0,0,2077.182050569835
255000,130,3,3,1,0,0,0,0,0,0,2077.182050569835
260000,130,3,3,1,0,0,0,0,0,0,2077.182050569835
260000,130,3,3,1,0,0,0,0,0,0,2077.182050569835
257500,130,3,3,1,0,0,0,0,0,0,2077.182050569835
257500,130,3,3,1,0,0,0,0,0,0,2077.182050569835
339000,153,3,4,0,0,0,1,0,0,0,1164.1175906198803
490000,165,3,4,0,0,1,0,0,0,0,2348.0872599009235
345000,155,3,3,0,0,0,1,0,0,0,1475.602978360025
375000,129,3,3,0,0,1,0,0,0,0,1896.6652826904697
270000,77,3,2,0,0,0,1,0,0,0,180.96759778312025
275000,80,3,2,0,0,0,1,0,0,0,241.19712659500965
255000,88,3,2,0,0,0,1,0,0,0,401.8092034267145
265000,94,3,2,0,0,0,1,0,0,0,522.2682610504934
390000,125,3,3,0,0,0,1,0,0,0,873.3076902411316
375000,108,2,3,0,0,1,0,0,0,0,1555.931252037362
295000,63,1,2,0,0,1,0,0,0,0,1004.6933594213574
313000,119,2,2,0,0,1,0,0,0,0,2048.1052262131743
255000,130,3,3,1,0,0,0,0,0,0,2077.182050569835
255000,130,3,3,1,0,0,0,0,0,0,2077.182050569835
260000,130,3,3,1,0,0,0,0,0,0,2077.182050569835
260000,130,3,3,1,0,0,0,0,0,0,2077.182050569835
257500,130,3,3,1,0,0,0,0,0,0,2077.182050569835
257500,130,3,3,1,0,0,0,0,0,0,2077.182050569835
339000,153,3,4,0,0,0,1,0,0,0,1164.1175906198803
490000,165,3,4,0,0,1,0,0,0,0,2348.0872599009235
345000,155,3,3,0,0,0,1,0,0,0,1475.602978360025
375000,129,3,3,0,0,1,0,0,0,0,1896.6652826904697
270000,77,3,2,0,0,0,1,0,0,0,180.96759778312025
275000,80,3,2,0,0,0,1,0,0,0,241.19712659500965
255000,88,3,2,0,0,0,1,0,0,0,401.8092034267145
265000,94,3,2,0,0,0,1,0,0,0,522.2682610504934
390000,125,3,3,0,0,0,1,0,0,0,873.3076902411316
375000,108,2,3,0,0,1,0,0,0,0,1555.931252037362
295000,63,1,2,0,0,1,0,0,0,0,1004.6933594213574
313000,119,2,2,0,0,1,0,0,0,0,2048.1052262131743
255000,130,3,3,1,0,0,0,0,0,0,2077.182050569835
255000,130,3,3,1,0,0,0,0,0,0,2077.182050569835
260000,130,3,3,1,0,0,0,0,0,0,2077.182050569835
260000,130,3,3,1,0,0,0,0,0,0,2077.182050569835
257500,130,3,3,1,0,0,0,0,0,0,2077.182050569835
257500,130,3,3,1,0,0,0,0,0,0,2077.182050569835
339000,153,3,4,0,0,0,1,0,0,0,1164.1175906198803
490000,165,3,4,0,0,1,0,0,0,0,2348.0872599009235
345000,155,3,3,0,0,0,1,0,0,0,1475.602978360025
375000,129,3,3,0,0,1,0,0,0,0,1896.6652826904697
270000,77,3,2,0,0,0,1,0,0,0,180.96759778312025
275000,80,3,2,0,0,0,1,0,0,0,241.19712659500965
255000,88,3,2,0,0,0,1,0,0,0,401.8092034267145
265000,94,3,2,0,0,0,1,0,0,0,522.2682610504934
390000,125,3,3,0,0,0,1,0,0,0,873.3076902411316
375000,108,2,3,0,0,1,0,0,0,0,1555.931252037362
295000,63,1,2,0,0,1,0,0,0,0,1004.6933594213574
313000,119,2,2,0,0,1,0,0,0,0,2048.1052262131743
255000,130,3,3,1,0,0,0,0,0,0,2077.182050569835
255000,130,3,3,1,0,0,0,0,0,0,2077.182050569835
260000,130,3,3,1,0,0,0,0,0,0,2077.182050569835
260000,130,3,3,1,0,0,0,0,0,0,2077.182050569835
257500,130,3,3,1,0,0,0,0,0,0,2077.182050569835
257500,130,3,3,1,0,0,0,0,0,0,2077.182050569835
339000,153,3,4,0,0,0,1,0,0,0,1164.1175906198803
490000,165,3,4,0,0,1,0,0,0,0,2348.0872599009235
345000,155,3,3,0,0,0,1,0,0,0,1475.602978360025
375000,129,3,3,0,0,1,0,0,0,0,1896.6652826904697
270000,77,3,2,0,0,0,1,0,0,0,180.96759778312025
275000,80,3,2,0,0,0,1,0,0,0,241.19712659500965
255000,88,3,2,0,0,0,1,0,0,0,401.8092034267145
265000,94,3,2,0,0,0,1,0,0,0,522.2682610504934
390000,125,3,3,0,0,0,1,0,0,0,873.3076902411316
375000,108,2,3,0,0,1,0,0,0,0,1555.931252037362
295000,63,1,2,0,0,1,0,0,0,0,1004.6933594213574
313000,119,2,2,0,0,1,0,0,0,0,2048.1052262131743
255000,130,3,3,1,0,0,0,0,0,0,2077.182050569835
255000,130,3,3,1,0,0,0,0,0,0,2077.182050569835
260000,130,3,3,1,0,0,0,0,0,0,2077.182050569835
260000,130,3,3,1,0,0,0,0,0,0,2077.182050569835
257500,130,3,3,1,0,0,0,0,0,0,2077.182050569835
257500,130,3,3,1,0,0,0,0,0,0,2077.182050569835
590000,149,3,3,0,0,1,0,0,0,0,2298.195474769732
575000,140,4,3,0,0,0,1,0,0,0,1093.5826632704611
645300,271,3,2,0,0,1,0,0,0,0,5018.8620149854505
849000,167,3,3,0,0,1,0,0,0,0,2659.572647641068
589000,155,3,3,0,0,1,0,0,0,0,2418.6545323935106
699999,180,3,3,0,0,1,0,0,0,0,2920.567272492588
520000,145,3,3,0,0,1,0,0,0,0,2217.8894363538793
520000,147,3,3,0,0,1,0,0,0,0,2258.0424555618056
520000,145,3,3,0,0,1,0,0,0,0,2217.8894363538793
900000,201,4,4,0,0,1,0,0,0,0,2989.9689346134774
900000,201,4,4,0,0,1,0,0,0,0,2989.9689346134774
785000,193,4,3,0,0,1,0,0,0,0,3100.6892263139916
895000,200,4,4,0,0,0,1,0,0,0,2026.840870976029
625000,116,3,2,0,0,1,0,0,0,0,1907.0030263711674
560000,102,3,2,0,0,1,0,0,0,0,1625.931891915684
590000,149,3,3,0,0,1,0,0,0,0,2298.195474769732
575000,140,4,3,0,0,0,1,0,0,0,1093.5826632704611
645300,271,3,2,0,0,1,0,0,0,0,5018.8620149854505
849000,167,3,3,0,0,1,0,0,0,0,2659.572647641068
589000,155,3,3,0,0,1,0,0,0,0,2418.6545323935106
699999,180,3,3,0,0,1,0,0,0,0,2920.567272492588
520000,145,3,3,0,0,1,0,0,0,0,2217.8894363538793
520000,147,3,3,0,0,1,0,0,0,0,2258.0424555618056
520000,145,3,3,0,0,1,0,0,0,0,2217.8894363538793
900000,201,4,4,0,0,1,0,0,0,0,2989.9689346134774
900000,201,4,4,0,0,1,0,0,0,0,2989.9689346134774
785000,193,4,3,0,0,1,0,0,0,0,3100.6892263139916
895000,200,4,4,0,0,0,1,0,0,0,2026.840870976029
625000,116,3,2,0,0,1,0,0,0,0,1907.0030263711674
560000,102,3,2,0,0,1,0,0,0,0,1625.931891915684
590000,149,3,3,0,0,1,0,0,0,0,2298.195474769732
575000,140,4,3,0,0,0,1,0,0,0,1093.5826632704611
645300,271,3,2,0,0,1,0,0,0,0,5018.8620149854505
849000,167,3,3,0,0,1,0,0,0,0,2659.572647641068
589000,155,3,3,0,0,1,0,0,0,0,2418.6545323935106
699999,180,3,3,0,0,1,0,0,0,0,2920.567272492588
520000,145,3,3,0,0,1,0,0,0,0,2217.8894363538793
520000,147,3,3,0,0,1,0,0,0,0,2258.0424555618056
520000,145,3,3,0,0,1,0,0,0,0,2217.8894363538793
900000,201,4,4,0,0,1,0,0,0,0,2989.9689346134774
900000,201,4,4,0,0,1,0,0,0,0,2989.9689346134774
785000,193,4,3,0,0,1,0,0,0,0,3100.6892263139916
895000,200,4,4,0,0,0,1,0,0,0,2026.840870976029
625000,116,3,2,0,0,1,0,0,0,0,1907.0030263711674
560000,102,3,2,0,0,1,0,0,0,0,1625.931891915684
590000,149,3,3,0,0,1,0,0,0,0,2298.195474769732
575000,140,4,3,0,0,0,1,0,0,0,1093.5826632704611
645300,271,3,2,0,0,1,0,0,0,0,5018.8620149854505
849000,167,3,3,0,0,1,0,0,0,0,2659.572647641068
589000,155,3,3,0,0,1,0,0,0,0,2418.6545323935106
699999,180,3,3,0,0,1,0,0,0,0,2920.567272492588
520000,145,3,3,0,0,1,0,0,0,0,2217.8894363538793
520000,147,3,3,0,0,1,0,0,0,0,2258.0424555618056
520000,145,3,3,0,0,1,0,0,0,0,2217.8894363538793
900000,201,4,4,0,0,1,0,0,0,0,2989.9689346134774
900000,201,4,4,0,0,1,0,0,0,0,2989.9689346134774
785000,193,4,3,0,0,1,0,0,0,0,3100.6892263139916
895000,200,4,4,0,0,0,1,0,0,0,2026.840870976029
625000,116,3,2,0,0,1,0,0,0,0,1907.0030263711674
560000,102,3,2,0,0,1,0,0,0,0,1625.931891915684
590000,149,3,3,0,0,1,0,0,0,0,2298.195474769732
575000,140,4,3,0,0,0,1,0,0,0,1093.5826632704611
645300,271,3,2,0,0,1,0,0,0,0,5018.8620149854505
849000,167,3,3,0,0,1,0,0,0,0,2659.572647641068
589000,155,3,3,0,0,1,0,0,0,0,2418.6545323935106
699999,180,3,3,0,0,1,0,0,0,0,2920.567272492588
520000,145,3,3,0,0,1,0,0,0,0,2217.8894363538793
520000,147,3,3,0,0,1,0,0,0,0,2258.0424555618056
520000,145,3,3,0,0,1,0,0,0,0,2217.8894363538793
900000,201,4,4,0,0,1,0,0,0,0,2989.9689346134774
900000,201,4,4,0,0,1,0,0,0,0,2989.9689346134774
785000,193,4,3,0,0,1,0,0,0,0,3100.6892263139916
895000,200,4,4,0,0,0,1,0,0,0,2026.840870976029
625000,116,3,2,0,0,1,0,0,0,0,1907.0030263711674
560000,102,3,2,0,0,1,0,0,0,0,1625.931891915684
590000,149,3,3,0,0,1,0,0,0,0,2298.195474769732
575000,140,4,3,0,0,0,1,0,0,0,1093.5826632704611
645300,271,3,2,0,0,1,0,0,0,0,5018.8620149854505
849000,167,3,3,0,0,1,0,0,0,0,2659.572647641068
589000,155,3,3,0,0,1,0,0,0,0,2418.6545323935106
699999,180,3,3,0,0,1,0,0,0,0,2920.567272492588
520000,145,3,3,0,0,1,0,0,0,0,2217.8894363538793
520000,147,3,3,0,0,1,0,0,0,0,2258.0424555618056
520000,145,3,3,0,0,1,0,0,0,0,2217.8894363538793
900000,201,4,4,0,0,1,0,0,0,0,2989.9689346134774
900000,201,4,4,0,0,1,0,0,0,0,2989.9689346134774
785000,193,4,3,0,0,1,0,0,0,0,3100.6892263139916
895000,200,4,4,0,0,0,1,0,0,0,2026.840870976029
625000,116,3,2,0,0,1,0,0,0,0,1907.0030263711674
560000,102,3,2,0,0,1,0,0,0,0,1625.931891915684
590000,149,3,3,0,0,1,0,0,0,0,2298.195474769732
575000,140,4,3,0,0,0,1,0,0,0,1093.5826632704611
645300,271,3,2,0,0,1,0,0,0,0,5018.8620149854505
849000,167,3,3,0,0,1,0,0,0,0,2659.572647641068
589000,155,3,3,0,0,1,0,0,0,0,2418.6545323935106
699999,180,3,3,0,0,1,0,0,0,0,2920.567272492588
520000,145,3,3,0,0,1,0,0,0,0,2217.8894363538793
520000,147,3,3,0,0,1,0,0,0,0,2258.0424555618056
520000,145,3,3,0,0,1,0,0,0,0,2217.8894363538793
900000,201,4,4,0,0,1,0,0,0,0,2989.9689346134774
900000,201,4,4,0,0,1,0,0,0,0,2989.9689346134774
785000,193,4,3,0,0,1,0,0,0,0,3100.6892263139916
895000,200,4,4,0,0,0,1,0,0,0,2026.840870976029
625000,116,3,2,0,0,1,0,0,0,0,1907.0030263711674
560000,102,3,2,0,0,1,0,0,0,0,1625.931891915684
590000,149,3,3,0,0,1,0,0,0,0,2298.195474769732
575000,140,4,3,0,0,0,1,0,0,0,1093.5826632704611
645300,271,3,2,0,0,1,0,0,0,0,5018.8620149854505
849000,167,3,3,0,0,1,0,0,0,0,2659.572647641068
589000,155,3,3,0,0,1,0,0,0,0,2418.6545323935106
699999,180,3,3,0,0,1,0,0,0,0,2920.567272492588
520000,145,3,3,0,0,1,0,0,0,0,2217.8894363538793
520000,147,3,3,0,0,1,0,0,0,0,2258.0424555618056
520000,145,3,3,0,0,1,0,0,0,0,2217.8894363538793
900000,201,4,4,0,0,1,0,0,0,0,2989.9689346134774
900000,201,4,4,0,0,1,0,0,0,0,2989.9689346134774
785000,193,4,3,0,0,1,0,0,0,0,3100.6892263139916
895000,200,4,4,0,0,0,1,0,0,0,2026.840870976029
625000,116,3,2,0,0,1,0,0,0,0,1907.0030263711674
560000,102,3,2,0,0,1,0,0,0,0,1625.931891915684
590000,149,3,3,0,0,1,0,0,0,0,2298.195474769732
575000,140,4,3,0,0,0,1,0,0,0,1093.5826632704611
645300,271,3,2,0,0,1,0,0,0,0,5018.8620149854505
849000,167,3,3,0,0,1,0,0,0,0,2659.572647641068
589000,155,3,3,0,0,1,0,0,0,0,2418.6545323935106
699999,180,3,3,0,0,1,0,0,0,0,2920.567272492588
520000,145,3,3,0,0,1,0,0,0,0,2217.8894363538793
520000,147,3,3,0,0,1,0,0,0,0,2258.0424555618056
520000,145,3,3,0,0,1,0,0,0,0,2217.8894363538793
900000,201,4,4,0,0,1,0,0,0,0,2989.9689346134774
900000,201,4,4,0,0,1,0,0,0,0,2989.9689346134774
785000,193,4,3,0,0,1,0,0,0,0,3100.6892263139916
895000,200,4,4,0,0,0,1,0,0,0,2026.840870976029
625000,116,3,2,0,0,1,0,0,0,0,1907.0030263711674
560000,102,3,2,0,0,1,0,0,0,0,1625.931891915684
590000,149,3,3,0,0,1,0,0,0,0,2298.195474769732
575000,140,4,3,0,0,0,1,0,0,0,1093.5826632704611
645300,271,3,2,0,0,1,0,0,0,0,5018.8620149854505
849000,167,3,3,0,0,1,0,0,0,0,2659.572647641068
589000,155,3,3,0,0,1,0,0,0,0,2418.6545323935106
699999,180,3,3,0,0,1,0,0,0,0,2920.567272492588
520000,145,3,3,0,0,1,0,0,0,0,2217.8894363538793
520000,147,3,3,0,0,1,0,0,0,0,2258.0424555618056
520000,145,3,3,0,0,1,0,0,0,0,2217.8894363538793
900000,201,4,4,0,0,1,0,0,0,0,2989.9689346134774
900000,201,4,4,0,0,1,0,0,0,0,2989.9689346134774
785000,193,4,3,0,0,1,0,0,0,0,3100.6892263139916
895000,200,4,4,0,0,0,1,0,0,0,2026.840870976029
625000,116,3,2,0,0,1,0,0,0,0,1907.0030263711674
560000,102,3,2,0,0,1,0,0,0,0,1625.931891915684
590000,149,3,3,0,0,1,0,0,0,0,2298.195474769732
575000,140,4,3,0,0,0,1,0,0,0,1093.5826632704611
645300,271,3,2,0,0,1,0,0,0,0,5018.8620149854505
849000,167,3,3,0,0,1,0,0,0,0,2659.572647641068
589000,155,3,3,0,0,1,0,0,0,0,2418.6545323935106
699999,180,3,3,0,0,1,0,0,0,0,2920.567272492588
520000,145,3,3,0,0,1,0,0,0,0,2217.8894363538793
520000,147,3,3,0,0,1,0,0,0,0,2258.0424555618056
520000,145,3,3,0,0,1,0,0,0,0,2217.8894363538793
900000,201,4,4,0,0,1,0,0,0,0,2989.9689346134774
900000,201,4,4,0,0,1,0,0,0,0,2989.9689346134774
785000,193,4,3,0,0,1,0,0,0,0,3100.6892263139916
895000,200,4,4,0,0,0,1,0,0,0,2026.840870976029
625000,116,3,2,0,0,1,0,0,0,0,1907.0030263711674
560000,102,3,2,0,0,1,0,0,0,0,1625.931891915684
590000,149,3,3,0,0,1,0,0,0,0,2298.195474769732
575000,140,4,3,0,0,0,1,0,0,0,1093.5826632704611
645300,271,3,2,0,0,1,0,0,0,0,5018.8620149854505
849000,167,3,3,0,0,1,0,0,0,0,2659.572647641068
589000,155,3,3,0,0,1,0,0,0,0,2418.6545323935106
699999,180,3,3,0,0,1,0,0,0,0,2920.567272492588
520000,145,3,3,0,0,1,0,0,0,0,2217.8894363538793
520000,147,3,3,0,0,1,0,0,0,0,2258.0424555618056
520000,145,3,3,0,0,1,0,0,0,0,2217.8894363538793
900000,201,4,4,0,0,1,0,0,0,0,2989.9689346134774
900000,201,4,4,0,0,1,0,0,0,0,2989.9689346134774
785000,193,4,3,0,0,1,0,0,0,0,3100.6892263139916
895000,200,4,4,0,0,0,1,0,0,0,2026.840870976029
625000,116,3,2,0,0,1,0,0,0,0,1907.0030263711674
560000,102,3,2,0,0,1,0,0,0,0,1625.931891915684
590000,149,3,3,0,0,1,0,0,0,0,2298.195474769732
575000,140,4,3,0,0,0,1,0,0,0,1093.5826632704611
645300,271,3,2,0,0,1,0,0,0,0,5018.8620149854505
849000,167,3,3,0,0,1,0,0,0,0,2659.572647641068
589000,155,3,3,0,0,1,0,0,0,0,2418.6545323935106
699999,180,3,3,0,0,1,0,0,0,0,2920.567272492588
520000,145,3,3,0,0,1,0,0,0,0,2217.8894363538793
520000,147,3,3,0,0,1,0,0,0,0,2258.0424555618056
520000,145,3,3,0,0,1,0,0,0,0,2217.8894363538793
900000,201,4,4,0,0,1,0,0,0,0,2989.9689346134774
900000,201,4,4,0,0,1,0,0,0,0,2989.9689346134774
785000,193,4,3,0,0,1,0,0,0,0,3100.6892263139916
895000,200,4,4,0,0,0,1,0,0,0,2026.840870976029
625000,116,3,2,0,0,1,0,0,0,0,1907.0030263711674
560000,102,3,2,0,0,1,0,0,0,0,1625.931891915684
250000,198,1,4,0,0,1,0,0,0,0,3172.357418891941
315000,208,3,3,0,0,1,0,0,0,0,3482.7095414035557
99000,120,3,3,0,1,0,0,0,0,0,1293.1918716169487
160000,95,2,3,0,1,0,0,0,0,0,872.1518025479884
199900,156,2,3,0,0,1,0,0,0,0,2519.603713027591
495000,241,8,4,0,0,1,0,0,0,0,3469.5386346515315
179999,136,3,3,0,0,1,0,0,0,0,2037.2008499182116
530000,256,3,4,0,1,0,0,0,0,0,3752.264809223713
499000,202,4,3,0,1,0,0,0,0,0,2858.5929881118072
36500,81,1,2,0,0,1,0,0,0,0,1366.0705322926935
350000,183,3,4,0,0,1,0,0,0,0,2709.464432772259
399000,200,4,3,0,1,0,0,0,0,0,2818.439968903881
250000,198,1,4,0,0,1,0,0,0,0,3172.357418891941
315000,208,3,3,0,0,1,0,0,0,0,3482.7095414035557
99000,120,3,3,0,1,0,0,0,0,0,1293.1918716169487
160000,95,2,3,0,1,0,0,0,0,0,872.1518025479884
199900,156,2,3,0,0,1,0,0,0,0,2519.603713027591
495000,241,8,4,0,0,1,0,0,0,0,3469.5386346515315
179999,136,3,3,0,0,1,0,0,0,0,2037.2008499182116
530000,256,3,4,0,1,0,0,0,0,0,3752.264809223713
499000,202,4,3,0,1,0,0,0,0,0,2858.5929881118072
36500,81,1,2,0,0,1,0,0,0,0,1366.0705322926935
350000,183,3,4,0,0,1,0,0,0,0,2709.464432772259
399000,200,4,3,0,1,0,0,0,0,0,2818.439968903881
250000,198,1,4,0,0,1,0,0,0,0,3172.357418891941
315000,208,3,3,0,0,1,0,0,0,0,3482.7095414035557
99000,120,3,3,0,1,0,0,0,0,0,1293.1918716169487
160000,95,2,3,0,1,0,0,0,0,0,872.1518025479884
199900,156,2,3,0,0,1,0,0,0,0,2519.603713027591
495000,241,8,4,0,0,1,0,0,0,0,3469.5386346515315
179999,136,3,3,0,0,1,0,0,0,0,2037.2008499182116
530000,256,3,4,0,1,0,0,0,0,0,3752.264809223713
499000,202,4,3,0,1,0,0,0,0,0,2858.5929881118072
36500,81,1,2,0,0,1,0,0,0,0,1366.0705322926935
350000,183,3,4,0,0,1,0,0,0,0,2709.464432772259
399000,200,4,3,0,1,0,0,0,0,0,2818.439968903881
250000,198,1,4,0,0,1,0,0,0,0,3172.357418891941
315000,208,3,3,0,0,1,0,0,0,0,3482.7095414035557
99000,120,3,3,0,1,0,0,0,0,0,1293.1918716169487
160000,95,2,3,0,1,0,0,0,0,0,872.1518025479884
199900,156,2,3,0,0,1,0,0,0,0,2519.603713027591
495000,241,8,4,0,0,1,0,0,0,0,3469.5386346515315
179999,136,3,3,0,0,1,0,0,0,0,2037.2008499182116
530000,256,3,4,0,1,0,0,0,0,0,3752.264809223713
499000,202,4,3,0,1,0,0,0,0,0,2858.5929881118072
36500,81,1,2,0,0,1,0,0,0,0,1366.0705322926935
350000,183,3,4,0,0,1,0,0,0,0,2709.464432772259
399000,200,4,3,0,1,0,0,0,0,0,2818.439968903881
250000,198,1,4,0,0,1,0,0,0,0,3172.357418891941
315000,208,3,3,0,0,1,0,0,0,0,3482.7095414035557
99000,120,3,3,0,1,0,0,0,0,0,1293.1918716169487
160000,95,2,3,0,1,0,0,0,0,0,872.1518025479884
199900,156,2,3,0,0,1,0,0,0,0,2519.603713027591
495000,241,8,4,0,0,1,0,0,0,0,3469.5386346515315
179999,136,3,3,0,0,1,0,0,0,0,2037.2008499182116
530000,256,3,4,0,1,0,0,0,0,0,3752.264809223713
499000,202,4,3,0,1,0,0,0,0,0,2858.5929881118072
36500,81,1,2,0,0,1,0,0,0,0,1366.0705322926935
350000,183,3,4,0,0,1,0,0,0,0,2709.464432772259
399000,200,4,3,0,1,0,0,0,0,0,2818.439968903881
250000,198,1,4,0,0,1,0,0,0,0,3172.357418891941
315000,208,3,3,0,0,1,0,0,0,0,3482.7095414035557
99000,120,3,3,0,1,0,0,0,0,0,1293.1918716169487
160000,95,2,3,0,1,0,0,0,0,0,872.1518025479884
199900,156,2,3,0,0,1,0,0,0,0,2519.603713027591
495000,241,8,4,0,0,1,0,0,0,0,3469.5386346515315
179999,136,3,3,0,0,1,0,0,0,0,2037.2008499182116
530000,256,3,4,0,1,0,0,0,0,0,3752.264809223713
499000,202,4,3,0,1,0,0,0,0,0,2858.5929881118072
36500,81,1,2,0,0,1,0,0,0,0,1366.0705322926935
350000,183,3,4,0,0,1,0,0,0,0,2709.464432772259
399000,200,4,3,0,1,0,0,0,0,0,2818.439968903881
250000,198,1,4,0,0,1,0,0,0,0,3172.357418891941
315000,208,3,3,0,0,1,0,0,0,0,3482.7095414035557
99000,120,3,3,0,1,0,0,0,0,0,1293.1918716169487
160000,95,2,3,0,1,0,0,0,0,0,872.1518025479884
199900,156,2,3,0,0,1,0,0,0,0,2519.603713027591
495000,241,8,4,0,0,1,0,0,0,0,3469.5386346515315
179999,136,3,3,0,0,1,0,0,0,0,2037.2008499182116
530000,256,3,4,0,1,0,0,0,0,0,3752.264809223713
499000,202,4,3,0,1,0,0,0,0,0,2858.5929881118072
36500,81,1,2,0,0,1,0,0,0,0,1366.0705322926935
350000,183,3,4,0,0,1,0,0,0,0,2709.464432772259
399000,200,4,3,0,1,0,0,0,0,0,2818.439968903881
250000,198,1,4,0,0,1,0,0,0,0,3172.357418891941
315000,208,3,3,0,0,1,0,0,0,0,3482.7095414035557
99000,120,3,3,0,1,0,0,0,0,0,1293.1918716169487
160000,95,2,3,0,1,0,0,0,0,0,872.1518025479884
199900,156,2,3,0,0,1,0,0,0,0,2519.603713027591
495000,241,8,4,0,0,1,0,0,0,0,3469.5386346515315
179999,136,3,3,0,0,1,0,0,0,0,2037.2008499182116
530000,256,3,4,0,1,0,0,0,0,0,3752.264809223713
499000,202,4,3,0,1,0,0,0,0,0,2858.5929881118072
36500,81,1,2,0,0,1,0,0,0,0,1366.0705322926935
350000,183,3,4,0,0,1,0,0,0,0,2709.464432772259
399000,200,4,3,0,1,0,0,0,0,0,2818.439968903881
250000,198,1,4,0,0,1,0,0,0,0,3172.357418891941
315000,208,3,3,0,0,1,0,0,0,0,3482.7095414035557
99000,120,3,3,0,1,0,0,0,0,0,1293.1918716169487
160000,95,2,3,0,1,0,0,0,0,0,872.1518025479884
199900,156,2,3,0,0,1,0,0,0,0,2519.603713027591
495000,241,8,4,0,0,1,0,0,0,0,3469.5386346515315
179999,136,3,3,0,0,1,0,0,0,0,2037.2008499182116
530000,256,3,4,0,1,0,0,0,0,0,3752.264809223713
499000,202,4,3,0,1,0,0,0,0,0,2858.5929881118072
36500,81,1,2,0,0,1,0,0,0,0,1366.0705322926935
350000,183,3,4,0,0,1,0,0,0,0,2709.464432772259
399000,200,4,3,0,1,0,0,0,0,0,2818.439968903881
250000,198,1,4,0,0,1,0,0,0,0,3172.357418891941
315000,208,3,3,0,0,1,0,0,0,0,3482.7095414035557
99000,120,3,3,0,1,0,0,0,0,0,1293.1918716169487
160000,95,2,3,0,1,0,0,0,0,0,872.1518025479884
199900,156,2,3,0,0,1,0,0,0,0,2519.603713027591
495000,241,8,4,0,0,1,0,0,0,0,3469.5386346515315
179999,136,3,3,0,0,1,0,0,0,0,2037.2008499182116
530000,256,3,4,0,1,0,0,0,0,0,3752.264809223713
499000,202,4,3,0,1,0,0,0,0,0,2858.5929881118072
36500,81,1,2,0,0,1,0,0,0,0,1366.0705322926935
350000,183,3,4,0,0,1,0,0,0,0,2709.464432772259
399000,200,4,3,0,1,0,0,0,0,0,2818.439968903881
250000,198,1,4,0,0,1,0,0,0,0,3172.357418891941
315000,208,3,3,0,0,1,0,0,0,0,3482.7095414035557
99000,120,3,3,0,1,0,0,0,0,0,1293.1918716169487
160000,95,2,3,0,1,0,0,0,0,0,872.1518025479884
199900,156,2,3,0,0,1,0,0,0,0,2519.603713027591
495000,241,8,4,0,0,1,0,0,0,0,3469.5386346515315
179999,136,3,3,0,0,1,0,0,0,0,2037.2008499182116
530000,256,3,4,0,1,0,0,0,0,0,3752.264809223713
499000,202,4,3,0,1,0,0,0,0,0,2858.5929881118072
36500,81,1,2,0,0,1,0,0,0,0,1366.0705322926935
350000,183,3,4,0,0,1,0,0,0,0,2709.464432772259
399000,200,4,3,0,1,0,0,0,0,0,2818.439968903881
250000,198,1,4,0,0,1,0,0,0,0,3172.357418891941
315000,208,3,3,0,0,1,0,0,0,0,3482.7095414035557
99000,120,3,3,0,1,0,0,0,0,0,1293.1918716169487
160000,95,2,3,0,1,0,0,0,0,0,872.1518025479884
199900,156,2,3,0,0,1,0,0,0,0,2519.603713027591
495000,241,8,4,0,0,1,0,0,0,0,3469.5386346515315
179999,136,3,3,0,0,1,0,0,0,0,2037.2008499182116
530000,256,3,4,0,1,0,0,0,0,0,3752.264809223713
499000,202,4,3,0,1,0,0,0,0,0,2858.5929881118072
36500,81,1,2,0,0,1,0,0,0,0,1366.0705322926935
350000,183,3,4,0,0,1,0,0,0,0,2709.464432772259
399000,200,4,3,0,1,0,0,0,0,0,2818.439968903881
250000,198,1,4,0,0,1,0,0,0,0,3172.357418891941
315000,208,3,3,0,0,1,0,0,0,0,3482.7095414035557
99000,120,3,3,0,1,0,0,0,0,0,1293.1918716169487
160000,95,2,3,0,1,0,0,0,0,0,872.1518025479884
199900,156,2,3,0,0,1,0,0,0,0,2519.603713027591
495000,241,8,4,0,0,1,0,0,0,0,3469.5386346515315
179999,136,3,3,0,0,1,0,0,0,0,2037.2008499182116
530000,256,3,4,0,1,0,0,0,0,0,3752.264809223713
499000,202,4,3,0,1,0,0,0,0,0,2858.5929881118072
36500,81,1,2,0,0,1,0,0,0,0,1366.0705322926935
350000,183,3,4,0,0,1,0,0,0,0,2709.464432772259
399000,200,4,3,0,1,0,0,0,0,0,2818.439968903881
250000,198,1,4,0,0,1,0,0,0,0,3172.357418891941
315000,208,3,3,0,0,1,0,0,0,0,3482.7095414035557
99000,120,3,3,0,1,0,0,0,0,0,1293.1918716169487
160000,95,2,3,0,1,0,0,0,0,0,872.1518025479884
199900,156,2,3,0,0,1,0,0,0,0,2519.603713027591
495000,241,8,4,0,0,1,0,0,0,0,3469.5386346515315
179999,136,3,3,0,0,1,0,0,0,0,2037.2008499182116
530000,256,3,4,0,1,0,0,0,0,0,3752.264809223713
499000,202,4,3,0,1,0,0,0,0,0,2858.5929881118072
